ICensus year,Block ID,Property ID,Base property ID,Street address,CLUE small area,Trading name,Industry (ANZSIC4) code,Industry (ANZSIC4) description,Seating type,Number of seats,Location
2015,15,103326,103326,281-291 Flinders Lane ,Melbourne (CBD),Pie Face ,4512,Takeaway Food Services,Seats - Indoor,12,"(-37.817190238, 144.964967822)"
2015,15,103327,103327,28-32 Elizabeth Street,Melbourne (CBD),Om Vegetarian,4511,Cafes and Restaurants,Seats - Indoor,52,"(-37.8172989372, 144.964881634)"
2015,15,103327,103327,28-32 Elizabeth Street,Melbourne (CBD),KFC,4511,Cafes and Restaurants,Seats - Indoor,48,"(-37.8172989372, 144.964881634)"
2015,15,103327,103327,28-32 Elizabeth Street,Melbourne (CBD),Chatime,4512,Takeaway Food Services,Seats - Indoor,8,"(-37.8172989372, 144.964881634)"
2015,15,103943,103943,267-275 Flinders Lane ,Melbourne (CBD),Xpressomondo,4511,Cafes and Restaurants,Seats - Indoor,22,"(-37.8171010519, 144.965484392)"
2015,15,103326,103326,281-291 Flinders Lane ,Melbourne (CBD),Migo's,4512,Takeaway Food Services,Seats - Indoor,24,"(-37.817190238, 144.964967822)"
2015,15,104011,104011,250-254 Flinders Street ,Melbourne (CBD),Little Cupcakes ,1174,Bakery Product Manufacturing (Non-factory based),Seats - Indoor,7,"(-37.8175203719, 144.965997337)"
2015,15,103328,103328,274-282 Flinders Street ,Melbourne (CBD),Metro Baguette,4512,Takeaway Food Services,Seats - Indoor,15,"(-37.8176364948, 144.96509499)"
2015,15,103943,103943,267-275 Flinders Lane ,Melbourne (CBD),Degraves Espresso,4511,Cafes and Restaurants,Seats - Indoor,31,"(-37.8171010519, 144.965484392)"
2015,15,103943,103943,267-275 Flinders Lane ,Melbourne (CBD),The Quarter,4511,Cafes and Restaurants,Seats - Outdoor,28,"(-37.8171010519, 144.965484392)"
2015,15,103943,103943,267-275 Flinders Lane ,Melbourne (CBD),The Quarter,4511,Cafes and Restaurants,Seats - Indoor,45,"(-37.8171010519, 144.965484392)"
2015,15,103943,103943,267-275 Flinders Lane ,Melbourne (CBD),RMB Cafe,4511,Cafes and Restaurants,Seats - Outdoor,24,"(-37.8171010519, 144.965484392)"
2015,15,103943,103943,267-275 Flinders Lane ,Melbourne (CBD),RMB Cafe,4511,Cafes and Restaurants,Seats - Indoor,18,"(-37.8171010519, 144.965484392)"
2015,15,103942,103942,253-265 Flinders Lane ,Melbourne (CBD),Cafe Andiamo,4511,Cafes and Restaurants,Seats - Indoor,44,"(-37.8170629122, 144.965902811)"
2015,15,103943,103943,267-275 Flinders Lane ,Melbourne (CBD),Degraves Espresso,4511,Cafes and Restaurants,Seats - Outdoor,35,"(-37.8171010519, 144.965484392)"
2015,15,103943,103943,267-275 Flinders Lane ,Melbourne (CBD),10 Ounce,4512,Takeaway Food Services,Seats - Indoor,6,"(-37.8171010519, 144.965484392)"
2015,15,103942,103942,253-265 Flinders Lane ,Melbourne (CBD),The Organic Food & Wine Deli ,4129,Other Specialised Food Retailing,Seats - Outdoor,24,"(-37.8170629122, 144.965902811)"
2015,15,103942,103942,253-265 Flinders Lane ,Melbourne (CBD),The Organic Food & Wine Deli ,4129,Other Specialised Food Retailing,Seats - Indoor,6,"(-37.8170629122, 144.965902811)"
2015,15,103942,103942,253-265 Flinders Lane ,Melbourne (CBD),The Journal Canteen/Oskars Kitchen,4511,Cafes and Restaurants,Seats - Outdoor,35,"(-37.8170629122, 144.965902811)"
2015,15,103942,103942,253-265 Flinders Lane ,Melbourne (CBD),The Journal Canteen/Oskars Kitchen,4511,Cafes and Restaurants,Seats - Indoor,60,"(-37.8170629122, 144.965902811)"
2015,15,103942,103942,253-265 Flinders Lane ,Melbourne (CBD),Pear Drop Foods,4512,Takeaway Food Services,Seats - Outdoor,8,"(-37.8170629122, 144.965902811)"
2015,15,103942,103942,253-265 Flinders Lane ,Melbourne (CBD),Cafe Andiamo,4511,Cafes and Restaurants,Seats - Outdoor,68,"(-37.8170629122, 144.965902811)"
2015,15,103943,103943,267-275 Flinders Lane ,Melbourne (CBD),E Dumpling,4511,Cafes and Restaurants,Seats - Indoor,76,"(-37.8171010519, 144.965484392)"
2015,16,104019,104019,164-170 Flinders Street ,Melbourne (CBD),Nando's,4511,Cafes and Restaurants,Seats - Indoor,67,"(-37.8167092222, 144.969086214)"
2015,16,110761,110760,197-209 Flinders Lane ,Melbourne (CBD),Little King Cafe,4512,Takeaway Food Services,Seats - Outdoor,8,"(-37.8167637776, 144.967694595)"
2015,16,110761,110760,197-209 Flinders Lane ,Melbourne (CBD),Little King Cafe,4512,Takeaway Food Services,Seats - Indoor,12,"(-37.8167637776, 144.967694595)"
2015,16,108532,108532,27-37 Russell Street,Melbourne (CBD),Two Fingers,4511,Cafes and Restaurants,Seats - Indoor,30,"(-37.815987536, 144.969247787)"
2015,16,104019,104019,164-170 Flinders Street ,Melbourne (CBD),Movida,4511,Cafes and Restaurants,Seats - Indoor,70,"(-37.8167092222, 144.969086214)"
2015,16,104017,104017,194-196 Flinders Street ,Melbourne (CBD),Careers Cafe,4511,Cafes and Restaurants,Seats - Indoor,40,"(-37.8167348818, 144.968143288)"
2015,16,103938,103938,187 Flinders Lane ,Melbourne (CBD),The Adelphi Hotel,4400,Accommodation,Seats - Indoor,50,"(-37.816357894, 144.968375104)"
2015,16,103938,103938,187 Flinders Lane ,Melbourne (CBD),Ezard,4511,Cafes and Restaurants,Seats - Indoor,75,"(-37.816357894, 144.968375104)"
2015,16,104019,104019,164-170 Flinders Street ,Melbourne (CBD),Movida Next Door,4511,Cafes and Restaurants,Seats - Indoor,30,"(-37.8167092222, 144.969086214)"
2015,16,108532,108532,27-37 Russell Street,Melbourne (CBD),Two Fingers,4511,Cafes and Restaurants,Seats - Outdoor,6,"(-37.815987536, 144.969247787)"
2015,17,104026,104026,104-112 Flinders Street ,Melbourne (CBD),Pastuso,4511,Cafes and Restaurants,Seats - Indoor,170,"(-37.8160000077, 144.971154442)"
2015,17,103928,103928,133-135 Flinders Lane ,Melbourne (CBD),Meat Ball,4511,Cafes and Restaurants,Seats - Indoor,53,"(-37.8157353604, 144.970158531)"
2015,17,103928,103928,133-135 Flinders Lane ,Melbourne (CBD),Meat Ball,4511,Cafes and Restaurants,Seats - Outdoor,27,"(-37.8157353604, 144.970158531)"
2015,17,103929,103929,137-139 Flinders Lane ,Melbourne (CBD),Yu-U,4511,Cafes and Restaurants,Seats - Indoor,34,"(-37.8157315984, 144.970042511)"
2015,17,103930,103930,141-143 Flinders Lane ,Melbourne (CBD),Coda Bar & Restaurant,4511,Cafes and Restaurants,Seats - Indoor,80,"(-37.8157978336, 144.969879859)"
2015,17,104021,104021,142-148 Flinders Street ,Melbourne (CBD),The Duke,4520,"Pubs, Taverns and Bars",Seats - Indoor,240,"(-37.8164074737, 144.970086326)"
2015,17,104021,104021,142-148 Flinders Street ,Melbourne (CBD),The Duke,4520,"Pubs, Taverns and Bars",Seats - Outdoor,12,"(-37.8164074737, 144.970086326)"
2015,17,103926,103926,125-127 Flinders Lane ,Melbourne (CBD),Chin Chin Restaurant,4511,Cafes and Restaurants,Seats - Indoor,100,"(-37.8156887506, 144.970399824)"
2015,17,104022,104022,138-140 Flinders Street ,Melbourne (CBD),Cento Mani,4512,Takeaway Food Services,Seats - Indoor,17,"(-37.8163727736, 144.97033669)"
2015,17,104023,104023,134-136 Flinders Street ,Melbourne (CBD),Desi Dhaba,4511,Cafes and Restaurants,Seats - Indoor,90,"(-37.8162956216, 144.970430393)"
2015,17,104025,104025,114-128 Flinders Street ,Melbourne (CBD),Deli 101,4512,Takeaway Food Services,Seats - Indoor,10,"(-37.8159576224, 144.970735312)"
2015,17,104028,104028,96-98 Flinders Street ,Melbourne (CBD),Tonka Bar & Restaurant,4511,Cafes and Restaurants,Seats - Indoor,120,"(-37.8158971216, 144.971473513)"
2015,17,107003,107003,10-20 Oliver Lane ,Melbourne (CBD),Bowery to Williamsburg,4511,Cafes and Restaurants,Seats - Indoor,25,"(-37.8161283981, 144.970291159)"
2015,17,107003,107003,10-20 Oliver Lane ,Melbourne (CBD),Bowery to Williamsburg,4511,Cafes and Restaurants,Seats - Outdoor,24,"(-37.8161283981, 144.970291159)"
2015,17,108593,108593,24-30 Russell Street,Melbourne (CBD),Lucy Liu's Kitchen & Bar,4511,Cafes and Restaurants,Seats - Indoor,100,"(-37.815997981, 144.96989484)"
2015,17,574438,574438,84-94 Flinders Street ,Melbourne (CBD),Eau-De-Vie ,4520,"Pubs, Taverns and Bars",Seats - Indoor,136,"(-37.8158766249, 144.971675651)"
2015,17,103920,103920,87-89 Flinders Lane ,Melbourne (CBD),Swiss Club Restaurant,4511,Cafes and Restaurants,Seats - Indoor,100,"(-37.8154297541, 144.971392543)"
2015,17,104024,104024,130-132 Flinders Street ,Melbourne (CBD),Cafe Bisqui ,4511,Cafes and Restaurants,Seats - Indoor,34,"(-37.8162765141, 144.970542958)"
2015,17,103592,103592,11-37 Exhibition Street ,Melbourne (CBD),The French Brasserie,4511,Cafes and Restaurants,Seats - Outdoor,15,"(-37.8154615205, 144.971726234)"
2015,17,103920,103920,87-89 Flinders Lane ,Melbourne (CBD),Terra Rossa,4511,Cafes and Restaurants,Seats - Outdoor,5,"(-37.8154297541, 144.971392543)"
2015,17,103591,103591,1-9 Exhibition Street ,Melbourne (CBD),Bon a Manger,4512,Takeaway Food Services,Seats - Indoor,13,"(-37.8158424616, 144.972041157)"
2015,17,103591,103591,1-9 Exhibition Street ,Melbourne (CBD),Coco Latte Cafe,4511,Cafes and Restaurants,Seats - Indoor,15,"(-37.8158424616, 144.972041157)"
2015,17,103591,103591,1-9 Exhibition Street ,Melbourne (CBD),Coco Latte Cafe,4511,Cafes and Restaurants,Seats - Outdoor,6,"(-37.8158424616, 144.972041157)"
2015,17,103591,103591,1-9 Exhibition Street ,Melbourne (CBD),Mama Wongs,4512,Takeaway Food Services,Seats - Indoor,25,"(-37.8158424616, 144.972041157)"
2015,17,103592,103592,11-37 Exhibition Street ,Melbourne (CBD),The French Brasserie,4511,Cafes and Restaurants,Seats - Indoor,85,"(-37.8154615205, 144.971726234)"
2015,17,103592,103592,11-37 Exhibition Street ,Melbourne (CBD),The Lobby Cafe,4511,Cafes and Restaurants,Seats - Indoor,33,"(-37.8154615205, 144.971726234)"
2015,17,103925,103925,121-123 Flinders Lane ,Melbourne (CBD),Fashion Lounge,4520,"Pubs, Taverns and Bars",Seats - Indoor,100,"(-37.815670086, 144.970513161)"
2015,17,103920,103920,87-89 Flinders Lane ,Melbourne (CBD),Terra Rossa,4511,Cafes and Restaurants,Seats - Indoor,80,"(-37.8154297541, 144.971392543)"
2015,17,103921,103921,91-93 Flinders Lane ,Melbourne (CBD),Papa Goose,4511,Cafes and Restaurants,Seats - Indoor,80,"(-37.8154350554, 144.971222828)"
2015,17,103923,103923,103-105 Flinders Lane ,Melbourne (CBD),Cafe Kinetic,4511,Cafes and Restaurants,Seats - Indoor,100,"(-37.8155673321, 144.970964312)"
2015,17,103923,103923,103-105 Flinders Lane ,Melbourne (CBD),Cafe Kinetic,4511,Cafes and Restaurants,Seats - Outdoor,12,"(-37.8155673321, 144.970964312)"
2015,17,103924,103924,107-109 Flinders Lane ,Melbourne (CBD),Bambu Bar,4520,"Pubs, Taverns and Bars",Seats - Indoor,80,"(-37.8156064542, 144.970834369)"
2015,17,103924,103924,107-109 Flinders Lane ,Melbourne (CBD),Bullrun,4511,Cafes and Restaurants,Seats - Indoor,110,"(-37.8156064542, 144.970834369)"
2015,17,103924,103924,107-109 Flinders Lane ,Melbourne (CBD),Bullrun,4511,Cafes and Restaurants,Seats - Outdoor,4,"(-37.8156064542, 144.970834369)"
2015,17,103592,103592,11-37 Exhibition Street ,Melbourne (CBD),The Fair Trader Cafe,4511,Cafes and Restaurants,Seats - Indoor,100,"(-37.8154615205, 144.971726234)"
2015,18,104033,104033,26-30 Flinders Street ,Melbourne (CBD),Felt Restaurant,4511,Cafes and Restaurants,Seats - Indoor,40,"(-37.8152864736, 144.97358992)"
2015,18,108975,108975,1-9 Spring Street ,Melbourne (CBD),The Truffula Seed Cafe,4511,Cafes and Restaurants,Seats - Indoor,36,"(-37.8150520128, 144.973971636)"
2015,18,111071,111071,46-74 Flinders Street ,Melbourne (CBD),The Press Club ,4511,Cafes and Restaurants,Seats - Indoor,45,"(-37.8154618055, 144.972720932)"
2015,18,111071,111071,46-74 Flinders Street ,Melbourne (CBD),No 8 Exhibition Cafe,4511,Cafes and Restaurants,Seats - Indoor,80,"(-37.8154618055, 144.972720932)"
2015,18,111071,111071,46-74 Flinders Street ,Melbourne (CBD),Gazi,4511,Cafes and Restaurants,Seats - Indoor,160,"(-37.8154618055, 144.972720932)"
2015,18,111021,111021,55 Flinders Lane ,Melbourne (CBD),Tom Thumb Espresso,4511,Cafes and Restaurants,Seats - Indoor,20,"(-37.8148554959, 144.972835271)"
2015,18,103914,103914,31-35 Flinders Lane ,Melbourne (CBD),Fonda Flinders LAne,4511,Cafes and Restaurants,Seats - Indoor,130,"(-37.8148947555, 144.973292423)"
2015,18,103919,103919,75-77 Flinders Lane ,Melbourne (CBD),Cocoa Espresso,4511,Cafes and Restaurants,Seats - Outdoor,5,"(-37.8151451239, 144.972239874)"
2015,18,108976,108976,13-23 Spring Street ,Melbourne (CBD),Mercure Hotel,4400,Accommodation,Seats - Indoor,80,"(-37.8147701494, 144.974205236)"
2015,18,103919,103919,75-77 Flinders Lane ,Melbourne (CBD),Cocoa Espresso,4511,Cafes and Restaurants,Seats - Indoor,18,"(-37.8151451239, 144.972239874)"
2015,18,103918,103918,61-73 Flinders Lane ,Melbourne (CBD),Cecconi's Cantina,4511,Cafes and Restaurants,Seats - Outdoor,12,"(-37.815064744, 144.972512309)"
2015,18,103918,103918,61-73 Flinders Lane ,Melbourne (CBD),Cecconi's Cantina,4511,Cafes and Restaurants,Seats - Indoor,180,"(-37.815064744, 144.972512309)"
2015,18,103915,103915,37-45 Flinders Lane ,Melbourne (CBD),Cumulus Inc,4511,Cafes and Restaurants,Seats - Indoor,141,"(-37.8149402233, 144.973134563)"
2015,18,103919,103919,75-77 Flinders Lane ,Melbourne (CBD),Subway,4512,Takeaway Food Services,Seats - Indoor,18,"(-37.8151451239, 144.972239874)"
2015,21,606461,606461,607-623 Collins Street,Melbourne (CBD),Batman's Hill On Collins Hotel,4400,Accommodation,Seats - Indoor,175,"(-37.8192931156, 144.954690043)"
2015,21,606461,606461,607-623 Collins Street,Melbourne (CBD),Krispy Kreme Australia Pty Ltd,1174,Bakery Product Manufacturing (Non-factory based),Seats - Indoor,31,"(-37.8192931156, 144.954690043)"
2015,21,108970,108970,44-64 Spencer Street,Melbourne (CBD),Restaurant 1903,4511,Cafes and Restaurants,Seats - Indoor,75,"(-37.8197004744, 144.954883061)"
2015,21,102106,102106,589-605 Collins Street,Melbourne (CBD),The Commuters Cafe & Bar,4511,Cafes and Restaurants,Seats - Indoor,60,"(-37.8193678824, 144.955210542)"
2015,21,102105,102105,539-557 Collins Street,Melbourne (CBD),Filter by Small Batch,4511,Cafes and Restaurants,Seats - Outdoor,31,"(-37.8188040664, 144.956361875)"
2015,21,102105,102105,539-557 Collins Street,Melbourne (CBD),Filter by Small Batch,4511,Cafes and Restaurants,Seats - Indoor,16,"(-37.8188040664, 144.956361875)"
2015,21,102106,102106,589-605 Collins Street,Melbourne (CBD),The Commuters Cafe & Bar,4511,Cafes and Restaurants,Seats - Outdoor,51,"(-37.8193678824, 144.955210542)"
2015,21,606461,606461,607-623 Collins Street,Melbourne (CBD),Krispy Kreme Australia Pty Ltd,1174,Bakery Product Manufacturing (Non-factory based),Seats - Outdoor,12,"(-37.8192931156, 144.954690043)"
2015,22,110665,110661,459 Collins Street,Melbourne (CBD),Billy Green's,4511,Cafes and Restaurants,Seats - Indoor,150,"(-37.818177241, 144.958923708)"
2015,22,102104,102104,505-535 Collins Street,Melbourne (CBD),Vue De Monde - Restaurant,4511,Cafes and Restaurants,Seats - Indoor,30,"(-37.818662603, 144.957550966)"
2015,22,105393,105393,68-70 King Street ,Melbourne (CBD),Esspressino,4511,Cafes and Restaurants,Seats - Indoor,50,"(-37.8186372115, 144.957034879)"
2015,22,105393,105393,68-70 King Street ,Melbourne (CBD),Esspressino,4511,Cafes and Restaurants,Seats - Outdoor,70,"(-37.8186372115, 144.957034879)"
2015,22,105394,105394,62-66 King Street ,Melbourne (CBD),Hare & Grace,4511,Cafes and Restaurants,Seats - Indoor,150,"(-37.8187413684, 144.957140915)"
2015,22,105394,105394,62-66 King Street ,Melbourne (CBD),Hare & Grace,4511,Cafes and Restaurants,Seats - Outdoor,40,"(-37.8187413684, 144.957140915)"
2015,22,105397,105397,42-44 King Street ,Melbourne (CBD),Rare Steakhouse King Street,4511,Cafes and Restaurants,Seats - Indoor,120,"(-37.8191836735, 144.957322152)"
2015,22,110092,110092,35-47 William Street,Melbourne (CBD),In a Rush,4511,Cafes and Restaurants,Seats - Outdoor,36,"(-37.8185801709, 144.959122102)"
2015,22,110665,110661,459 Collins Street,Melbourne (CBD),Club Sandwich on Collins,4511,Cafes and Restaurants,Seats - Indoor,64,"(-37.818177241, 144.958923708)"
2015,22,102103,102103,487-503 Collins Street,Melbourne (CBD),Bonnie Coffee Brewers,4512,Takeaway Food Services,Seats - Outdoor,12,"(-37.818538771, 144.958118498)"
2015,22,102104,102104,505-535 Collins Street,Melbourne (CBD),Nashi Panini,4511,Cafes and Restaurants,Seats - Indoor,60,"(-37.818662603, 144.957550966)"
2015,22,110092,110092,35-47 William Street,Melbourne (CBD),In a Rush,4511,Cafes and Restaurants,Seats - Indoor,54,"(-37.8185801709, 144.959122102)"
2015,22,102103,102103,487-503 Collins Street,Melbourne (CBD),Bluestone Wine Lounge,4520,"Pubs, Taverns and Bars",Seats - Indoor,10,"(-37.818538771, 144.958118498)"
2015,22,102103,102103,487-503 Collins Street,Melbourne (CBD),Merchant Osteria Veneta,4511,Cafes and Restaurants,Seats - Outdoor,46,"(-37.818538771, 144.958118498)"
2015,22,102103,102103,487-503 Collins Street,Melbourne (CBD),Eclipse Coffee,4511,Cafes and Restaurants,Seats - Outdoor,14,"(-37.818538771, 144.958118498)"
2015,22,102102,102102,471-485 Collins Street,Melbourne (CBD),State of Grace,4511,Cafes and Restaurants,Seats - Indoor,50,"(-37.8184145037, 144.958548373)"
2015,22,102103,102103,487-503 Collins Street,Melbourne (CBD),Alluvial Restaurant,4511,Cafes and Restaurants,Seats - Indoor,110,"(-37.818538771, 144.958118498)"
2015,22,102103,102103,487-503 Collins Street,Melbourne (CBD),Bonnie Coffee Brewers,4512,Takeaway Food Services,Seats - Indoor,10,"(-37.818538771, 144.958118498)"
2015,22,102103,102103,487-503 Collins Street,Melbourne (CBD),Eclipse Coffee,4511,Cafes and Restaurants,Seats - Indoor,40,"(-37.818538771, 144.958118498)"
2015,22,102102,102102,471-485 Collins Street,Melbourne (CBD),Code Black,4511,Cafes and Restaurants,Seats - Indoor,35,"(-37.8184145037, 144.958548373)"
2015,22,102103,102103,487-503 Collins Street,Melbourne (CBD),Market Lane Bar,4520,"Pubs, Taverns and Bars",Seats - Indoor,50,"(-37.818538771, 144.958118498)"
2015,22,102103,102103,487-503 Collins Street,Melbourne (CBD),Merchant Osteria Veneta,4511,Cafes and Restaurants,Seats - Indoor,140,"(-37.818538771, 144.958118498)"
2015,22,102102,102102,471-485 Collins Street,Melbourne (CBD),State of Grace,4511,Cafes and Restaurants,Seats - Outdoor,12,"(-37.8184145037, 144.958548373)"
2015,23,108062,108062,43-51 Queen Street,Melbourne (CBD),Queen St Espresso ,4511,Cafes and Restaurants,Seats - Indoor,25,"(-37.8177381247, 144.961614336)"
2015,23,102099,102099,419-429 Collins Street,Melbourne (CBD),Ms Collins,4520,"Pubs, Taverns and Bars",Seats - Indoor,100,"(-37.8175288164, 144.960653126)"
2015,23,102098,102098,415-417 Collins Street,Melbourne (CBD),The Sherlock Holmes Inn,4520,"Pubs, Taverns and Bars",Seats - Indoor,60,"(-37.8174681416, 144.960868075)"
2015,23,106437,106437,42-52 Market Street ,Melbourne (CBD),Cafe on Flinders,4511,Cafes and Restaurants,Seats - Outdoor,12,"(-37.8180461772, 144.960818561)"
2015,23,106437,106437,42-52 Market Street ,Melbourne (CBD),Cafe on Flinders,4511,Cafes and Restaurants,Seats - Indoor,34,"(-37.8180461772, 144.960818561)"
2015,23,106436,106436,54-60 Market Street ,Melbourne (CBD),Alexi's On Market Restaurant ,4511,Cafes and Restaurants,Seats - Indoor,68,"(-37.8177807587, 144.960828296)"
2015,23,102098,102098,415-417 Collins Street,Melbourne (CBD),Cafe 417,4511,Cafes and Restaurants,Seats - Indoor,60,"(-37.8174681416, 144.960868075)"
2015,23,102096,102096,405-407 Collins Street,Melbourne (CBD),Bluebag,4511,Cafes and Restaurants,Seats - Outdoor,12,"(-37.817456764, 144.961113132)"
2015,23,102096,102096,405-407 Collins Street,Melbourne (CBD),Bluebag,4511,Cafes and Restaurants,Seats - Indoor,40,"(-37.817456764, 144.961113132)"
2015,23,102095,102095,401-403 Collins Street,Melbourne (CBD),Morgans at 401,4511,Cafes and Restaurants,Seats - Outdoor,30,"(-37.8173963638, 144.961222905)"
2015,23,102095,102095,401-403 Collins Street,Melbourne (CBD),Morgans at 401,4511,Cafes and Restaurants,Seats - Indoor,80,"(-37.8173963638, 144.961222905)"
2015,23,102094,102094,389-399 Collins Street,Melbourne (CBD),The Old Chamber ,4511,Cafes and Restaurants,Seats - Indoor,45,"(-37.8173062015, 144.961439006)"
2015,23,106436,106436,54-60 Market Street ,Melbourne (CBD),R2 Restaurant & Bar,4511,Cafes and Restaurants,Seats - Indoor,120,"(-37.8177807587, 144.960828296)"
2015,23,102098,102098,415-417 Collins Street,Melbourne (CBD),Cafe 417,4511,Cafes and Restaurants,Seats - Outdoor,8,"(-37.8174681416, 144.960868075)"
